CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:31 PM,XRP,Bittrex ,75.592,koinex  ,91.8,21.442,-17.656
27/Dec/2017: 07:31 PM,XRP,exmo    ,76.2,koinex  ,91.8,20.472,-16.993
27/Dec/2017: 07:31 PM,XRP,bitfinex,73.068,koinex  ,91.8,25.636,-20.405
27/Dec/2017: 07:31 PM,XRP,Kraken  ,73.133,koinex  ,91.8,25.526,-20.335

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:31 PM,ETH,cex,52677.201,koinex  ,59500.0,12.952,-11.467
27/Dec/2017: 07:31 PM,ETH,Bittrex ,50129.2,koinex  ,59500.0,18.693,-15.749
27/Dec/2017: 07:31 PM,ETH,exmo    ,49951.701,koinex  ,59500.0,19.115,-16.048
27/Dec/2017: 07:31 PM,ETH,bitfinex,48413.484,koinex  ,59500.0,22.9,-18.633
27/Dec/2017: 07:31 PM,ETH,Kraken  ,48411.563,koinex  ,59500.0,22.905,-18.636

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:31 PM,LTC,Bittrex ,18332.157,koinex  ,21300.0,16.189,-13.934
27/Dec/2017: 07:31 PM,LTC,exmo    ,18193.55,koinex  ,21300.0,17.074,-14.584
27/Dec/2017: 07:31 PM,LTC,bitfinex,17629.937,koinex  ,21300.0,20.817,-17.23
27/Dec/2017: 07:31 PM,LTC,Kraken  ,17685.01,koinex  ,21300.0,20.441,-16.972

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:31 PM,BCH,bitfinex,180756.481,koinex  ,215300.0,19.111,-16.044
27/Dec/2017: 07:31 PM,BCH,bitfinex,180756.481,coindelta,213555.0,18.145,-15.358
27/Dec/2017: 07:31 PM,BCH,cex,196919.554,koinex  ,215300.0,9.334,-8.537
27/Dec/2017: 07:31 PM,BCH,cex,196919.554,coindelta,213555.0,8.448,-7.79
27/Dec/2017: 07:31 PM,BCH,Bittrex ,187652.71,koinex  ,215300.0,14.733,-12.841
27/Dec/2017: 07:31 PM,BCH,Bittrex ,187652.71,coindelta,213555.0,13.803,-12.129
27/Dec/2017: 07:31 PM,BCH,exmo    ,186481.568,koinex  ,215300.0,15.454,-13.385
27/Dec/2017: 07:31 PM,BCH,exmo    ,186481.568,coindelta,213555.0,14.518,-12.677
27/Dec/2017: 07:31 PM,BCH,Kraken  ,180564.364,koinex  ,215300.0,19.237,-16.134
27/Dec/2017: 07:31 PM,BCH,Kraken  ,180564.364,coindelta,213555.0,18.271,-15.448

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:33 PM,XRP,cex,73.536,koinex  ,91.8,24.837,-19.895
27/Dec/2017: 07:33 PM,XRP,Bittrex ,75.92,koinex  ,91.8,20.916,-17.298
27/Dec/2017: 07:33 PM,XRP,exmo    ,76.142,koinex  ,91.8,20.564,-17.056
27/Dec/2017: 07:33 PM,XRP,bitfinex,73.299,koinex  ,91.8,25.24,-20.154
27/Dec/2017: 07:33 PM,XRP,Kraken  ,73.133,koinex  ,91.8,25.526,-20.335

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:33 PM,ETH,cex,52534.509,koinex  ,59500.0,13.259,-11.707
27/Dec/2017: 07:33 PM,ETH,Bittrex ,50127.388,koinex  ,59500.0,18.698,-15.752
27/Dec/2017: 07:33 PM,ETH,exmo    ,50078.498,koinex  ,59500.0,18.813,-15.834
27/Dec/2017: 07:33 PM,ETH,bitfinex,48294.371,koinex  ,59500.0,23.203,-18.833
27/Dec/2017: 07:33 PM,ETH,Kraken  ,48410.282,koinex  ,59500.0,22.908,-18.638

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:34 PM,LTC,Bittrex ,18331.495,koinex  ,21300.0,16.193,-13.937
27/Dec/2017: 07:34 PM,LTC,exmo    ,18193.55,koinex  ,21300.0,17.074,-14.584
27/Dec/2017: 07:34 PM,LTC,bitfinex,17629.937,koinex  ,21300.0,20.817,-17.23
27/Dec/2017: 07:34 PM,LTC,Kraken  ,17732.399,koinex  ,21300.0,20.119,-16.749

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:34 PM,BCH,bitfinex,180500.325,koinex  ,215300.0,19.28,-16.163
27/Dec/2017: 07:34 PM,BCH,bitfinex,180500.325,coindelta,213600.0,18.338,-15.496
27/Dec/2017: 07:34 PM,BCH,cex,196919.554,koinex  ,215300.0,9.334,-8.537
27/Dec/2017: 07:34 PM,BCH,cex,196919.554,coindelta,213600.0,8.471,-7.809
27/Dec/2017: 07:34 PM,BCH,Bittrex ,187645.925,koinex  ,215300.0,14.737,-12.844
27/Dec/2017: 07:34 PM,BCH,Bittrex ,187645.925,coindelta,213600.0,13.831,-12.151
27/Dec/2017: 07:34 PM,BCH,exmo    ,186417.529,koinex  ,215300.0,15.493,-13.415
27/Dec/2017: 07:34 PM,BCH,exmo    ,186417.529,coindelta,213600.0,14.581,-12.726
27/Dec/2017: 07:34 PM,BCH,Kraken  ,180577.172,koinex  ,215300.0,19.229,-16.128
27/Dec/2017: 07:34 PM,BCH,Kraken  ,180577.172,coindelta,213600.0,18.287,-15.46

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:34 PM,BTC,cex,1104113.049,koinex  ,1239000.0,12.217,-10.887
27/Dec/2017: 07:34 PM,BTC,Bittrex ,1044915.948,koinex  ,1239000.0,18.574,-15.665
27/Dec/2017: 07:34 PM,BTC,exmo    ,1047037.65,koinex  ,1239000.0,18.334,-15.493
27/Dec/2017: 07:34 PM,BTC,bitfinex,1011560.044,koinex  ,1239000.0,22.484,-18.357
27/Dec/2017: 07:34 PM,BTC,Kraken  ,1024624.0,koinex  ,1239000.0,20.922,-17.302

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:34 PM,ZEC,Bittrex ,35639.465,cex,37974.73,6.552,-6.15
27/Dec/2017: 07:34 PM,ZEC,exmo    ,35541.645,cex,37974.73,6.846,-6.407
27/Dec/2017: 07:34 PM,ZEC,bitfinex,34581.7,cex,37974.73,9.812,-8.935
27/Dec/2017: 07:34 PM,ZEC,Kraken  ,35029.333,cex,37974.73,8.408,-7.756

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:34 PM,QTUM,bitfinex,3115.497,coindelta,3681.0,18.151,-15.363

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:34 PM,OMG,bitfinex,989.979,coindelta,1179.0,19.093,-16.032

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:34 PM,XRP,cex,73.542,koinex  ,91.8,24.826,-19.888
27/Dec/2017: 07:34 PM,XRP,Bittrex ,75.92,koinex  ,91.8,20.916,-17.298
27/Dec/2017: 07:34 PM,XRP,exmo    ,76.142,koinex  ,91.8,20.564,-17.056
27/Dec/2017: 07:34 PM,XRP,bitfinex,73.293,koinex  ,91.8,25.251,-20.161
27/Dec/2017: 07:34 PM,XRP,Kraken  ,73.133,koinex  ,91.8,25.526,-20.335

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:35 PM,ETH,cex,52535.04,koinex  ,59500.0,13.258,-11.706
27/Dec/2017: 07:35 PM,ETH,Bittrex ,50127.388,koinex  ,59500.0,18.698,-15.752
27/Dec/2017: 07:35 PM,ETH,exmo    ,49975.715,koinex  ,59500.0,19.058,-16.007
27/Dec/2017: 07:35 PM,ETH,bitfinex,48292.45,koinex  ,59500.0,23.208,-18.836
27/Dec/2017: 07:35 PM,ETH,Kraken  ,48419.248,koinex  ,59500.0,22.885,-18.623

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:36 PM,XRP,cex,73.638,koinex  ,92.2,25.206,-20.132
27/Dec/2017: 07:36 PM,XRP,Bittrex ,75.92,koinex  ,92.2,21.443,-17.657
27/Dec/2017: 07:36 PM,XRP,exmo    ,76.13,koinex  ,92.2,21.109,-17.43
27/Dec/2017: 07:36 PM,XRP,bitfinex,73.421,koinex  ,92.2,25.578,-20.368
27/Dec/2017: 07:36 PM,XRP,Kraken  ,73.389,koinex  ,92.2,25.632,-20.403

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:37 PM,ETH,cex,52535.079,koinex  ,59010.0,12.325,-10.973
27/Dec/2017: 07:37 PM,ETH,Bittrex ,50061.015,koinex  ,59010.0,17.876,-15.165
27/Dec/2017: 07:37 PM,ETH,exmo    ,50078.498,koinex  ,59010.0,17.835,-15.136
27/Dec/2017: 07:37 PM,ETH,bitfinex,48198.953,koinex  ,59010.0,22.43,-18.321
27/Dec/2017: 07:37 PM,ETH,Kraken  ,48412.844,koinex  ,59010.0,21.889,-17.958

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:37 PM,LTC,Bittrex ,18331.283,koinex  ,21400.0,16.74,-14.34
27/Dec/2017: 07:37 PM,LTC,exmo    ,18251.115,koinex  ,21400.0,17.253,-14.714
27/Dec/2017: 07:37 PM,LTC,bitfinex,17610.085,koinex  ,21400.0,21.521,-17.71
27/Dec/2017: 07:37 PM,LTC,Kraken  ,17733.039,koinex  ,21400.0,20.679,-17.135

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:37 PM,BCH,bitfinex,180186.534,koinex  ,215200.0,19.432,-16.27
27/Dec/2017: 07:37 PM,BCH,bitfinex,180186.534,coindelta,213600.0,18.544,-15.643
27/Dec/2017: 07:37 PM,BCH,cex,196025.576,koinex  ,215200.0,9.782,-8.91
27/Dec/2017: 07:37 PM,BCH,cex,196025.576,coindelta,213600.0,8.965,-8.228
27/Dec/2017: 07:37 PM,BCH,Bittrex ,187280.958,koinex  ,215200.0,14.908,-12.974
27/Dec/2017: 07:37 PM,BCH,Bittrex ,187280.958,coindelta,213600.0,14.053,-12.322
27/Dec/2017: 07:37 PM,BCH,exmo    ,186417.529,koinex  ,215200.0,15.44,-13.375
27/Dec/2017: 07:37 PM,BCH,exmo    ,186417.529,coindelta,213600.0,14.581,-12.726
27/Dec/2017: 07:37 PM,BCH,Kraken  ,180577.172,koinex  ,215200.0,19.173,-16.089
27/Dec/2017: 07:37 PM,BCH,Kraken  ,180577.172,coindelta,213600.0,18.287,-15.46

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:37 PM,BTC,cex,1100426.964,koinex  ,1240001.0,12.684,-11.256
27/Dec/2017: 07:37 PM,BTC,Bittrex ,1044319.194,koinex  ,1240001.0,18.738,-15.781
27/Dec/2017: 07:37 PM,BTC,exmo    ,1041037.836,koinex  ,1240001.0,19.112,-16.045
27/Dec/2017: 07:37 PM,BTC,bitfinex,1007077.314,koinex  ,1240001.0,23.129,-18.784
27/Dec/2017: 07:37 PM,BTC,Kraken  ,1025847.145,koinex  ,1240001.0,20.876,-17.27

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:37 PM,ZEC,Bittrex ,35494.926,cex,37974.73,6.986,-6.53
27/Dec/2017: 07:37 PM,ZEC,exmo    ,35541.645,cex,37974.73,6.846,-6.407
27/Dec/2017: 07:37 PM,ZEC,bitfinex,34581.06,cex,37974.73,9.814,-8.937
27/Dec/2017: 07:37 PM,ZEC,Kraken  ,35029.333,cex,37974.73,8.408,-7.756

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:37 PM,QTUM,bitfinex,3118.443,coindelta,3681.0,18.04,-15.283

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:37 PM,OMG,bitfinex,993.245,coindelta,1164.0,17.192,-14.67

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:40 PM,XRP,cex,73.619,koinex  ,93.0,26.326,-20.84
27/Dec/2017: 07:40 PM,XRP,Bittrex ,76.227,koinex  ,93.0,22.005,-18.036
27/Dec/2017: 07:40 PM,XRP,exmo    ,76.463,koinex  ,93.0,21.628,-17.782
27/Dec/2017: 07:40 PM,XRP,bitfinex,73.542,koinex  ,93.0,26.458,-20.922
27/Dec/2017: 07:40 PM,XRP,Kraken  ,73.645,koinex  ,93.0,26.282,-20.812

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:40 PM,ETH,cex,52524.058,koinex  ,59450.0,13.186,-11.65
27/Dec/2017: 07:40 PM,ETH,Bittrex ,50065.206,koinex  ,59450.0,18.745,-15.786
27/Dec/2017: 07:40 PM,ETH,exmo    ,49950.456,koinex  ,59450.0,19.018,-15.979
27/Dec/2017: 07:40 PM,ETH,bitfinex,48131.712,koinex  ,59450.0,23.515,-19.038
27/Dec/2017: 07:40 PM,ETH,Kraken  ,48441.661,koinex  ,59450.0,22.725,-18.517

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:40 PM,LTC,Bittrex ,18259.856,koinex  ,21598.0,18.281,-15.456
27/Dec/2017: 07:40 PM,LTC,exmo    ,18251.755,koinex  ,21598.0,18.334,-15.493
27/Dec/2017: 07:40 PM,LTC,bitfinex,17572.942,koinex  ,21598.0,22.905,-18.636
27/Dec/2017: 07:40 PM,LTC,Kraken  ,17764.419,koinex  ,21598.0,21.58,-17.75

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:40 PM,BCH,bitfinex,179911.167,koinex  ,215550.0,19.809,-16.534
27/Dec/2017: 07:40 PM,BCH,bitfinex,179911.167,coindelta,214999.0,19.503,-16.32
27/Dec/2017: 07:40 PM,BCH,cex,196025.576,koinex  ,215550.0,9.96,-9.058
27/Dec/2017: 07:40 PM,BCH,cex,196025.576,coindelta,214999.0,9.679,-8.825
27/Dec/2017: 07:40 PM,BCH,Bittrex ,187545.039,koinex  ,215550.0,14.932,-12.992
27/Dec/2017: 07:40 PM,BCH,Bittrex ,187545.039,coindelta,214999.0,14.639,-12.769
27/Dec/2017: 07:40 PM,BCH,exmo    ,186353.49,koinex  ,215550.0,15.667,-13.545
27/Dec/2017: 07:40 PM,BCH,exmo    ,186353.49,coindelta,214999.0,15.372,-13.324
27/Dec/2017: 07:40 PM,BCH,Kraken  ,180513.133,koinex  ,215550.0,19.41,-16.255
27/Dec/2017: 07:40 PM,BCH,Kraken  ,180513.133,coindelta,214999.0,19.104,-16.04

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:43 PM,XRP,cex,73.632,koinex  ,93.0,26.304,-20.826
27/Dec/2017: 07:43 PM,XRP,Bittrex ,76.487,koinex  ,93.0,21.59,-17.756
27/Dec/2017: 07:43 PM,XRP,exmo    ,76.719,koinex  ,93.0,21.222,-17.507
27/Dec/2017: 07:43 PM,XRP,bitfinex,73.747,koinex  ,93.0,26.106,-20.702
27/Dec/2017: 07:43 PM,XRP,Kraken  ,73.965,koinex  ,93.0,25.735,-20.468

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:43 PM,ETH,cex,52524.794,koinex  ,59450.0,13.185,-11.649
27/Dec/2017: 07:43 PM,ETH,Bittrex ,49749.679,koinex  ,59450.0,19.498,-16.317
27/Dec/2017: 07:43 PM,ETH,exmo    ,50193.118,koinex  ,59450.0,18.443,-15.571
27/Dec/2017: 07:43 PM,ETH,bitfinex,48061.27,koinex  ,59450.0,23.696,-19.157
27/Dec/2017: 07:43 PM,ETH,Kraken  ,48221.367,koinex  ,59450.0,23.286,-18.888

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:43 PM,LTC,Bittrex ,18223.813,koinex  ,21598.0,18.515,-15.623
27/Dec/2017: 07:43 PM,LTC,exmo    ,18294.662,koinex  ,21598.0,18.056,-15.295
27/Dec/2017: 07:43 PM,LTC,bitfinex,17537.08,koinex  ,21598.0,23.156,-18.802
27/Dec/2017: 07:43 PM,LTC,Kraken  ,17765.059,koinex  ,21598.0,21.576,-17.747

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:43 PM,BCH,bitfinex,179776.685,koinex  ,215550.0,19.899,-16.596
27/Dec/2017: 07:43 PM,BCH,bitfinex,179776.685,coindelta,214000.0,19.037,-15.992
27/Dec/2017: 07:43 PM,BCH,cex,196919.547,koinex  ,215550.0,9.461,-8.643
27/Dec/2017: 07:43 PM,BCH,cex,196919.547,coindelta,214000.0,8.674,-7.982
27/Dec/2017: 07:43 PM,BCH,Bittrex ,187492.437,koinex  ,215550.0,14.965,-13.017
27/Dec/2017: 07:43 PM,BCH,Bittrex ,187492.437,coindelta,214000.0,14.138,-12.387
27/Dec/2017: 07:43 PM,BCH,exmo    ,186161.373,koinex  ,215550.0,15.787,-13.634
27/Dec/2017: 07:43 PM,BCH,exmo    ,186161.373,coindelta,214000.0,14.954,-13.009
27/Dec/2017: 07:43 PM,BCH,Kraken  ,180506.729,koinex  ,215550.0,19.414,-16.258
27/Dec/2017: 07:43 PM,BCH,Kraken  ,180506.729,coindelta,214000.0,18.555,-15.651

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:47 PM,XRP,cex,73.581,koinex  ,92.98,26.364,-20.864
27/Dec/2017: 07:47 PM,XRP,Bittrex ,77.029,koinex  ,92.98,20.708,-17.155
27/Dec/2017: 07:47 PM,XRP,exmo    ,77.969,koinex  ,92.98,19.252,-16.144
27/Dec/2017: 07:47 PM,XRP,bitfinex,74.516,koinex  ,92.98,24.779,-19.858
27/Dec/2017: 07:47 PM,XRP,Kraken  ,74.924,koinex  ,92.98,24.099,-19.419

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:47 PM,ETH,cex,52576.019,koinex  ,59500.0,13.169,-11.637
27/Dec/2017: 07:47 PM,ETH,Bittrex ,50015.786,koinex  ,59500.0,18.962,-15.94
27/Dec/2017: 07:47 PM,ETH,exmo    ,49950.42,koinex  ,59500.0,19.118,-16.05
27/Dec/2017: 07:47 PM,ETH,bitfinex,48036.935,koinex  ,59500.0,23.863,-19.266
27/Dec/2017: 07:47 PM,ETH,Kraken  ,48350.085,koinex  ,59500.0,23.061,-18.739

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:47 PM,LTC,Bittrex ,18223.813,koinex  ,21300.0,16.88,-14.442
27/Dec/2017: 07:47 PM,LTC,exmo    ,18251.115,koinex  ,21300.0,16.705,-14.314
27/Dec/2017: 07:47 PM,LTC,bitfinex,17549.888,koinex  ,21300.0,21.368,-17.606
27/Dec/2017: 07:47 PM,LTC,Kraken  ,17612.646,koinex  ,21300.0,20.936,-17.312

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:48 PM,BCH,bitfinex,180071.264,koinex  ,216500.0,20.23,-16.826
27/Dec/2017: 07:48 PM,BCH,bitfinex,180071.264,coindelta,213500.0,18.564,-15.657
27/Dec/2017: 07:48 PM,BCH,cex,196026.35,koinex  ,216500.0,10.444,-9.457
27/Dec/2017: 07:48 PM,BCH,cex,196026.35,coindelta,213500.0,8.914,-8.184
27/Dec/2017: 07:48 PM,BCH,Bittrex ,186228.742,koinex  ,216500.0,16.255,-13.982
27/Dec/2017: 07:48 PM,BCH,Bittrex ,186228.742,coindelta,213500.0,14.644,-12.773
27/Dec/2017: 07:48 PM,BCH,exmo    ,185841.178,koinex  ,216500.0,16.497,-14.161
27/Dec/2017: 07:48 PM,BCH,exmo    ,185841.178,coindelta,213500.0,14.883,-12.955
27/Dec/2017: 07:48 PM,BCH,Kraken  ,180269.785,koinex  ,216500.0,20.098,-16.735
27/Dec/2017: 07:48 PM,BCH,Kraken  ,180269.785,coindelta,213500.0,18.434,-15.565

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:49 PM,XRP,cex,74.663,koinex  ,92.98,24.533,-19.7
27/Dec/2017: 07:49 PM,XRP,Bittrex ,77.437,koinex  ,92.98,20.072,-16.716
27/Dec/2017: 07:49 PM,XRP,exmo    ,78.128,koinex  ,92.98,19.01,-15.974
27/Dec/2017: 07:49 PM,XRP,bitfinex,74.605,koinex  ,92.98,24.629,-19.762
27/Dec/2017: 07:49 PM,XRP,Kraken  ,74.926,koinex  ,92.98,24.096,-19.417

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:49 PM,ETH,cex,52544.128,koinex  ,59500.0,13.238,-11.691
27/Dec/2017: 07:49 PM,ETH,Bittrex ,50109.629,koinex  ,59500.0,18.74,-15.782
27/Dec/2017: 07:49 PM,ETH,exmo    ,49950.42,koinex  ,59500.0,19.118,-16.05
27/Dec/2017: 07:49 PM,ETH,bitfinex,48145.801,koinex  ,59500.0,23.583,-19.083
27/Dec/2017: 07:49 PM,ETH,Kraken  ,48358.41,koinex  ,59500.0,23.04,-18.725

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 07:49 PM,LTC,Bittrex ,18195.267,koinex  ,21300.0,17.063,-14.576
27/Dec/2017: 07:49 PM,LTC,exmo    ,18251.115,koinex  ,21300.0,16.705,-14.314
27/Dec/2017: 07:49 PM,LTC,bitfinex,17563.336,koinex  ,21300.0,21.275,-17.543
27/Dec/2017: 07:49 PM,LTC,Kraken  ,17612.646,koinex  ,21300.0,20.936,-17.312

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 08:32 PM,XRP,cex,74.413,koinex  ,92.86,24.789,-19.865
27/Dec/2017: 08:32 PM,XRP,Bittrex ,74.698,koinex  ,92.86,24.315,-19.559
27/Dec/2017: 08:32 PM,XRP,exmo    ,76.334,koinex  ,92.86,21.649,-17.796
27/Dec/2017: 08:32 PM,XRP,bitfinex,71.596,koinex  ,92.86,29.701,-22.899
27/Dec/2017: 08:32 PM,XRP,Kraken  ,73.576,koinex  ,92.86,26.21,-20.767

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 08:32 PM,ETH,cex,52351.863,koinex  ,59099.0,12.888,-11.417
27/Dec/2017: 08:32 PM,ETH,Bittrex ,48033.035,koinex  ,59099.0,23.038,-18.724
27/Dec/2017: 08:32 PM,ETH,exmo    ,49310.04,koinex  ,59099.0,19.852,-16.564
27/Dec/2017: 08:32 PM,ETH,bitfinex,46748.47,koinex  ,59099.0,26.419,-20.898
27/Dec/2017: 08:32 PM,ETH,Kraken  ,47262.703,koinex  ,59099.0,25.044,-20.028

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 08:36 PM,XRP,cex,73.651,koinex  ,92.14,25.103,-20.066
27/Dec/2017: 08:36 PM,XRP,Bittrex ,71.974,koinex  ,92.14,28.018,-21.886
27/Dec/2017: 08:36 PM,XRP,exmo    ,75.566,koinex  ,92.14,21.933,-17.988
27/Dec/2017: 08:36 PM,XRP,bitfinex,70.193,koinex  ,92.14,31.266,-23.819
27/Dec/2017: 08:36 PM,XRP,Kraken  ,72.358,koinex  ,92.14,27.34,-21.47

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 08:36 PM,ETH,cex,51999.668,koinex  ,58750.0,12.981,-11.49
27/Dec/2017: 08:36 PM,ETH,Bittrex ,47584.339,koinex  ,58750.0,23.465,-19.005
27/Dec/2017: 08:36 PM,ETH,exmo    ,49182.592,koinex  ,58750.0,19.453,-16.285
27/Dec/2017: 08:36 PM,ETH,bitfinex,46348.226,koinex  ,58750.0,26.758,-21.109
27/Dec/2017: 08:36 PM,ETH,Kraken  ,46755.514,koinex  ,58750.0,25.654,-20.416

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 08:36 PM,LTC,Bittrex ,17150.052,koinex  ,21350.0,24.489,-19.672
27/Dec/2017: 08:36 PM,LTC,exmo    ,17780.962,koinex  ,21350.0,20.072,-16.717
27/Dec/2017: 08:36 PM,LTC,bitfinex,16682.16,koinex  ,21350.0,27.981,-21.863
27/Dec/2017: 08:36 PM,LTC,Kraken  ,17578.706,koinex  ,21350.0,21.454,-17.664

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 08:38 PM,XRP,cex,73.965,koinex  ,92.14,24.572,-19.725
